financial_id,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,parliamentary_id,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerPublicAddress,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7,PaymentReceived,ReceivedDate,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,RegularityOfPayment,PeriodForHoursWorked,DonationSource,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Appg,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,IsSoleOwner,Location,PropertyDescription,PropertyOwnerDetails,RentalIncomeDetails,RentalIncomeStartDate,RentalIncomeEndDate,NumberOfProperties,IsLand,IsAnyRentalIncomePaidToAnotherPerson,Country,LandUse,PropertyType,ShareholdingThreshold,RegistrableDate,OrganisationName,OrganisationDescription,HeldOnBehalfOf,ManagedBy,AroseOn,Description,MiscellaneousInterestType,WorkingPattern,PersonName,FamilyMemberRelationshipLevel,FamilyRelationType,Employer
5189,"Evolution Fasteners (UK) Ltd - £7,500.00",,03/04/2024,10/04/2024,,Category 2,4778,Greg Smith,,,,,,,,,,,,,,,,,Cash,for my fighting fund,7500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Evolution Fasteners (UK) Ltd,"1 Oaks Court, Warwick Road, Borehamwood WD6 1ES",Company,Evolution Fasteners (UK) Ltd,,4042865,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5162,"James Flinders - £10,000.00",,09/04/2024,10/04/2024,,Category 2,4923,Kim Leadbeater,,,,,,,,,,,,,,,,02/04/2024,Cash,,10000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),02/04/2024,,TRUE,James Flinders,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337,"Labour Together - £29,756.39",,30/01/2024,10/04/2024,09/04/2024,Category 2,4621,Darren Jones,,,,,,,,,,,,,,,,,InKind,A secondee provided via the central Labour Party to support me in my front bench role between 15 January 2024 and 31 July 2024,29756.39,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,"Labour Together - £38,329.63",,09/04/2024,10/04/2024,,Category 2,4473,Louise Haigh,,,,,,,,,,,,,,,,,InKind,A member of staff to work in the Westminster office for 4.5 days per week to support me in my front bench role (Shadow Transport) between From 1 April 2024 and 30 September 2024,38329.63,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,"Labour Together - £27,685.19",,27/02/2024,10/04/2024,09/04/2024,Category 2,4621,Darren Jones,,,,,,,,,,,,,,,,,InKind,A second secondee provided via the central Labour Party to support me in my front bench role between 12 February 2024 and 31 July 2024,27685.19,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,"The Refugee, Asylum and Migration Policy Project (RAMP) - £20,000.00",,09/04/2024,10/04/2024,06/11/2024,Category 2,4872,David Simmonds,,,,,,,,,,,,,,,,01/01/2024,InKind,The services of a Policy Adviser for two days per week (value is estimated),20000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),01/01/2024,31/12/2024,TRUE,"The Refugee, Asylum and Migration Policy Project (RAMP)","The Courtyard, High Street, Ascot SL5 7HP",Company,"The Refugee, Asylum and Migration Policy Project (RAMP)",,12373468,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,"Prison Officers Association - £2,360.00",,27/03/2024,09/04/2024,,Category 2,4651,Dan Carden,,,,,,,,,,,,,,,,29/02/2024,Cash,in purchasing four places at my fundraising dinner,2360,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),29/02/2024,,TRUE,Prison Officers Association,"Cronin House, 245 Church Street, London N9 9HW",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,"Sally Farm Limited - £7,500.00",,08/04/2024,09/04/2024,,Category 2,4118,Sir Julian Smith,,,,,,,,,,,,,,,,,Cash,,7500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Sally Farm Limited,"York House, Thornfield Business Park, Northallerton DL6 2XQ",Company,Sally Farm Limited,,10357778,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,"Mike Wheatley - £1,800.00",,05/04/2024,09/04/2024,,Category 2,4776,Munira Wilson,,,,,,,,,,,,,,,,,Cash,"received in instalments of £150 per month from April 2024 until March 2025 by my local party, but for use by me",1800,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Mike Wheatley,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,"Matthew Oakeshott - £7,500.00",,08/04/2024,08/04/2024,,Category 2,4656,Layla Moran,,,,,,,,,,,,,,,,,Cash,,7500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Matthew Oakeshott,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153,"Laura Bailey - £25,000.00",,04/04/2024,08/04/2024,,Category 2,4356,Angela Rayner,,,,,,,,,,,,,,,,15/03/2024,Cash,towards campaign activities,25000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),15/03/2024,,TRUE,Laura Bailey,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,"Chevening Industries Limited - £5,000.00",,02/04/2024,08/04/2024,,Category 2,4484,Alan Mak,,,,,,,,,,,,,,,,18/03/2024,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),18/03/2024,,TRUE,Chevening Industries Limited,"8th Floor South, Reading Bridge House, George Street, Reading RG1 8LS",Company,Chevening Industries Limited,,4332266,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073,"Firefly Capital Limited - £5,000.00",,02/04/2024,08/04/2024,,Category 2,4484,Alan Mak,,,,,,,,,,,,,,,,27/03/2024,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),27/03/2024,,TRUE,Firefly Capital Limited,"7th Floor, South Block, 55 Baker Street, London W1U 8EW",Company,Firefly Capital Limited,,8831542,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081,"Vera Baird - £2,000.00",,03/04/2024,08/04/2024,,Category 2,4523,Catherine West,,,,,,,,,,,,,,,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Vera Baird,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,"Joseph Grabiner Wolfson - £2,230.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,08/02/2024,Cash,,2230,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),12/02/2024,,TRUE,Joseph Grabiner Wolfson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,"James Libson - £2,225.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,15/02/2024,Cash,,2225,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),15/02/2024,,TRUE,James Libson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,"Claire Menton - £2,230.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,09/02/2024,Cash,,2230,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),20/02/2024,,TRUE,Claire Menton,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,"Louise Jacobs - £2,200.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,13/02/2024,Cash,,2200,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),13/02/2024,,TRUE,Louise Jacobs,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,"Daniel Grabiner - £2,230.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,08/02/2024,Cash,,2230,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),20/02/2024,,TRUE,Daniel Grabiner,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108,"Miles Webber - £2,000.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,23/02/2024,Cash,,2000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),27/02/2024,,TRUE,Miles Webber,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,"David Menton - £2,230.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,09/02/2024,Cash,,2230,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),20/02/2024,,TRUE,David Menton,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,"Miriam Grabiner - £2,230.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,08/02/2024,Cash,,2230,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),12/02/2024,,TRUE,Miriam Grabiner,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,"Lee Petar - £2,229.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,08/02/2024,Cash,,2229,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),09/02/2024,,TRUE,Lee Petar,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,"Stephen Grabiner - £2,230.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,08/02/2024,Cash,,2230,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),12/02/2024,,TRUE,Stephen Grabiner,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5098,"CJ Strategy - £2,100.00",,04/04/2024,05/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,08/02/2024,Cash,,2100,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),08/02/2024,,TRUE,CJ Strategy,"1st Floor Sackville House, 143-149 Fenchurch Street, London EC3M 6BL",Company,CJ Strategy,,14778712,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"Labour Animal Welfare Society - £3,250.00",,03/04/2024,03/04/2024,,Category 2,4716,Ruth Jones,,,,,,,,,,,,,,,,11/03/2024,InKind,Provision of a staff member working in my office on animal welfare policy,3250,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),11/03/2024,03/04/2024,TRUE,Labour Animal Welfare Society,"30 Station Road, Carlton, Nottingham NG4 3AX",Other,,,,,,members' association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,"The Associated Society of Locomotive Engineers and Firemen (ASLEF) - £3,000.00",,19/03/2024,03/04/2024,,Category 2,4786,Zarah Sultana,,,,,,,,,,,,,,,,11/03/2024,Cash,towards my election campaign,3000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),11/03/2024,,TRUE,The Associated Society of Locomotive Engineers and Firemen (ASLEF),"75-77 St John Street, London EC1M 4NN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5065,"Shaya Raymond - £5,000.00",,28/03/2024,02/04/2024,,Category 2,4597,Mrs Kemi Badenoch,,,,,,,,,,,,,,,,04/03/2024,InKind,Strategic advice and training,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),04/03/2024,,TRUE,Shaya Raymond,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5066,"Watford & SW Herts Business Club - £2,045.28",,28/03/2024,02/04/2024,,Category 2,4804,Mr Gagan Mohindra,,,,,,,,,,,,,,,,04/03/2024,InKind,Royal Mail delivery,2045.28,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),04/03/2024,,TRUE,Watford & SW Herts Business Club,"1 Temple Close, Watford WD17 3DR",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5067,Watford & SW Herts Business Club - £975.00,,28/03/2024,02/04/2024,,Category 2,4804,Mr Gagan Mohindra,,,,,,,,,,,,,,,,06/03/2024,InKind,Printing of leaflets,975,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),06/03/2024,,TRUE,Watford & SW Herts Business Club,"1 Temple Close, Watford WD17 3DR",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,"Rachel Matharu - £3,951.29",,26/03/2024,29/03/2024,,Category 2,4018,Helen Grant,,,,,,,,,,,,,,,,,Cash,in paying the cost of ten tickets to a fundraising dinner (less the value of the dinner and drinks),3951.29,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Rachel Matharu,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,"Kingsley Capital Partners LLP - £1,980.29",,26/03/2024,29/03/2024,,Category 2,4018,Helen Grant,,,,,,,,,,,,,,,,,InKind,"Financial donation of £1000, plus £395.13 for one fundraising dinner ticket (less the value of the food and wine), plus donation of the cost of the wine and soft drinks served at the dinner (£585.16)",1980.29,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Kingsley Capital Partners LLP,"167-169 Great Portland Street, 5th Floor, London W1W 5PF",Company,Kingsley Capital Partners LLP,,OC367573,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,"Dr Bimal Bhaduri - £1,722.00",,26/03/2024,29/03/2024,,Category 2,4018,Helen Grant,,,,,,,,,,,,,,,,,InKind,Cost of the food and the catering services for a fundraising dinner,1722,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Dr Bimal Bhaduri,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,"Mary B Buckley - £2,500.00",,25/03/2024,29/03/2024,,Category 2,1512,David Mundell,,,,,,,,,,,,,,,,25/03/2024,Cash,,2500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),25/03/2024,,TRUE,Mary B Buckley,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4787,"Carl Michel - £2,000.00",,25/03/2024,29/03/2024,,Category 2,4769,Daisy Cooper,,,,,,,,,,,,,,,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Carl Michel,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4818,"Matthew Oakeshott - £5,000.00",,26/03/2024,29/03/2024,,Category 2,4934,Helen Morgan,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Matthew Oakeshott,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,"FTL Club - £1,908.00",,28/03/2024,28/03/2024,,Category 2,4785,Dr Ben Spencer,,,,,,,,,,,,,,,,,Cash,To Runnymede and Weybridge Conservative Association for my election campaign costs,1908,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,FTL Club,"C/O Runnymede and Weybridge Conservative Association, Curzon House, Church Road, Windlesham, Surrey GU20 6BH",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,"Anthony Watson - £6,000.00",,25/03/2024,28/03/2024,,Category 2,4505,Peter Kyle,,,,,,,,,,,,,,,,06/03/2024,Cash,,6000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),06/03/2024,,TRUE,Anthony Watson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,"Ivy Business Centre Ltd - £5,000.00",,21/03/2024,28/03/2024,,Category 2,3924,Yasmin Qureshi,,,,,,,,,,,,,,,,07/03/2024,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),07/03/2024,,TRUE,Ivy Business Centre Ltd,"Ivy Mill, Crown Street, Failworth, Manchester M35 9BG",Company,Ivy Business Centre Ltd,,8046145,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,"Tristar Tech Solutions Ltd - £3,500.00",,21/03/2024,28/03/2024,,Category 2,3924,Yasmin Qureshi,,,,,,,,,,,,,,,,15/03/2024,Cash,,3500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),15/03/2024,,TRUE,Tristar Tech Solutions Ltd,"Welltech Business Centre, Ridgeway, Welwyn Garden City AL7 2AA",Company,Tristar Tech Solutions Ltd,,4092696,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929,"FTL Club - £1,500.00",,27/03/2024,27/03/2024,,Category 2,4785,Dr Ben Spencer,,,,,,,,,,,,,,,,20/03/2024,InKind,Payment for staffing support costs November 2022 - November 2023,1500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),20/03/2024,,TRUE,FTL Club,"C/O Runnymede and Weybridge Conservative Association, Curzon House, Church Road, Windlesham, Surrey GU20 6BH",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,"UNISON - £2,000.00",,22/03/2024,27/03/2024,,Category 2,4394,Imran Hussain,,,,,,,,,,,,,,,,08/03/2024,Cash,to support printing of newsletters,2000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),08/03/2024,,TRUE,UNISON,"UNISON Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,"Kevin Craig - £2,436.00",,19/03/2024,26/03/2024,,Category 2,4676,Marsha De Cordova,,,,,,,,,,,,,,,,15/03/2024,Cash,,2436,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),15/03/2024,,TRUE,Kevin Craig,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,"Sir David F D Thomson - £2,000.00",,22/03/2024,25/03/2024,,Category 2,1512,David Mundell,,,,,,,,,,,,,,,,20/03/2024,Cash,,2000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),20/03/2024,,TRUE,Sir David F D Thomson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4571,"Mr Peter D R Landale - £2,500.00",,22/03/2024,25/03/2024,,Category 2,1512,David Mundell,,,,,,,,,,,,,,,,19/03/2024,Cash,,2500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),19/03/2024,,TRUE,Mr Peter D R Landale,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4570,"Lord David P W H Johnstone - £2,500.00",,22/03/2024,25/03/2024,,Category 2,1512,David Mundell,,,,,,,,,,,,,,,,18/03/2024,Cash,,2500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),18/03/2024,,TRUE,Lord David P W H Johnstone,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,"Tristar Tech Solutions Ltd - £3,500.00",,21/03/2024,22/03/2024,,Category 2,3924,Yasmin Qureshi,,,,,,,,,,,,,,,,12/03/2024,Cash,,3500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),12/03/2024,,TRUE,Tristar Tech Solutions Ltd,"Welltech Business Centre
Ridgeway
Welwyn Garden City
AL7 2AA",Company,Tristar Tech Solutions Ltd,,4092696,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569,"Edward P K Weatherall - £5,000.00",,22/03/2024,22/03/2024,,Category 2,1512,David Mundell,,,,,,,,,,,,,,,,18/03/2024,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),18/03/2024,,TRUE,Edward P K Weatherall,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4574,"John James - £16,000.00",,19/03/2024,22/03/2024,,Category 2,4844,Matt Vickers,,,,,,,,,,,,,,,,,Cash,,16000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,John James,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564,"Transilluminate Ltd - £30,000.00",,22/03/2024,22/03/2024,,Category 2,206,Mr David Lammy,,,,,,,,,,,,,,,,21/03/2024,Cash,to support the office of the Shadow Foreign Secretary,30000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),21/03/2024,,TRUE,Transilluminate Ltd,"Earlsfield Business Centre, 9 Lydden Road, London SW18 4LT",Company,Transilluminate Ltd,,1601961,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,"Intro Developments Ltd - £3,000.00",,21/03/2024,22/03/2024,,Category 2,3924,Yasmin Qureshi,,,,,,,,,,,,,,,,04/03/2024,Cash,,3000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),04/03/2024,,TRUE,Intro Developments Ltd,"Universal Square, Building 2, 3rd Floor, Devonshire Street North, Manchester M12 6JH",Company,Intro Developments Ltd,,9527278,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
